Date,SP500,SP500_return_w,SP500_vol_w_4,VIX,VIX_change_w
2016-02-05,1880.050048828125,-0.03151327352602745,0.024830135508668808,23.3799991607666,0.14619827797212856
2016-02-12,1864.780029296875,-0.008155298822788745,0.02265441174066377,25.399999618530273,0.08286823885743075
2016-02-19,1917.780029296875,0.02802518296158972,0.026691689755565306,20.530000686645508,-0.21286189452919851
2016-02-26,1948.050048828125,0.01566061496380586,0.026370605624173524,19.809999465942383,-0.03570043072533124
2016-03-04,1999.989990234375,0.026313278357407474,0.016667333872454428,16.860000610351562,-0.16124284497659894
2016-03-11,2022.18994140625,0.011038877913645969,0.00822848061097354,16.5,-0.021583607868334156
2016-03-18,2049.580078125,0.013453878650472451,0.006734321756202496,14.020000457763672,-0.16287546664933025
2016-03-25,2035.93994140625,-0.006677332302523734,0.01357698373740979,14.739999771118164,0.05007995697604562
2016-04-01,2072.780029296875,0.017933115642854863,0.01079440523832205,13.100000381469727,-0.11795261190631852
2016-04-08,2047.5999755859375,-0.012222351891024424,0.014805324621522545,15.359999656677246,0.1591544460408522
2016-04-15,2080.72998046875,0.01605042061433045,0.015452126528020443,13.619999885559082,-0.12022741304883475
2016-04-22,2091.580078125,0.005201014288147768,0.013831233192330459,13.220000267028809,-0.029808437696558505
2016-04-29,2065.300048828125,-0.012644280626898142,0.014031664861929725,15.699999809265137,0.171929845583154
2016-05-06,2057.139892578125,-0.003958901535866008,0.012312807993871092,14.720000267028809,-0.06445356876427087
2016-05-13,2046.6099853515625,-0.0051318577639383025,0.007316505238685718,15.039999961853027,0.021506184544051815
2016-05-20,2052.320068359375,0.0027861352239352145,0.006321497717554475,15.199999809265137,0.010582099318558432
2016-05-27,2099.06005859375,0.0225187595069829,0.012795069333597916,13.119999885559082,-0.14715764051057237
2016-06-03,2099.1298828125,3.326396362768842e-05,0.012098491648347257,13.470000267028809,0.026327235452925524
2016-06-10,2096.070068359375,-0.001458721887543974,0.011171827360239089,17.030000686645508,0.2345115247481183
2016-06-17,2071.219970703125,-0.011926403959054829,0.01449660436277046,19.40999984741211,0.13081185432526
2016-06-24,2037.4100341796875,-0.01645838134757062,0.008022546429637706,25.760000228881836,0.28303452080170133
2016-07-01,2102.949951171875,0.03166168750613712,0.02173232084819282,14.770000457763672,-0.5562247825852283
2016-07-08,2129.89990234375,0.01273388675193674,0.022462156432631976,13.199999809265137,-0.11238131239337483
2016-07-15,2161.739990234375,0.01483846403615155,0.01998527334711884,12.670000076293945,-0.04097981478804494
2016-07-22,2175.030029296875,0.006129022570202589,0.010867027020209837,12.020000457763672,-0.0526650331641083
2016-07-29,2173.60009765625,-0.0006576469602687781,0.007008502940164367,11.869999885559082,-0.012557768210173683
2016-08-05,2182.8701171875,0.004255754344781532,0.006465853260389315,11.390000343322754,-0.04127839137882515
2016-08-12,2184.050048828125,0.00054039534705581,0.0031646679872734036,11.550000190734863,0.013949645880081222
2016-08-19,2183.8701171875,-8.238778818661723e-05,0.0022158326003073854,11.34000015258789,-0.01834914172631516
2016-08-26,2169.0400390625,-0.006813894599991986,0.004609294241208928,13.649999618530273,0.18540318192914004
2016-09-02,2179.97998046875,0.00503100212561213,0.004885356584618831,11.979999542236328,-0.1305009392078228
2016-09-09,2127.81005859375,-0.024222384171594724,0.012758386337416473,17.5,0.3789623264528229
2016-09-16,2139.159912109375,0.0053198782092784705,0.013901962859063848,15.369999885559082,-0.129783330824697
2016-09-23,2164.68994140625,0.01186394954196854,0.01612536006500927,12.289999961853027,-0.22363162963073133
2016-09-30,2168.27001953125,0.0016524865089707571,0.01582462819196733,13.289999961853027,0.07822594938076224
2016-10-07,2153.739990234375,-0.006723762325701738,0.007752754688478971,13.479999542236328,0.01419520167062872
2016-10-14,2132.97998046875,-0.009685807427145643,0.009668079782988618,16.1200008392334,0.17885371761467497
2016-10-21,2141.159912109375,0.0038276433776732043,0.006494670812032732,13.34000015258789,-0.18929373721425585
2016-10-28,2126.409912109375,-0.006912626784100187,0.005956780659921216,16.190000534057617,0.19362674875057478
2016-11-04,2085.179931640625,-0.019579920740689993,0.00962602877220701,22.510000228881836,0.3295658644102226
2016-11-11,2164.449951171875,0.037311115374576376,0.024387838593307894,14.170000076293945,-0.4628326059998707
2016-11-18,2181.89990234375,0.00802974703817971,0.024487678056055628,12.850000381469727,-0.09778321805918869
2016-11-25,2213.35009765625,0.014311236944799433,0.023404672555699238,12.34000015258789,-0.04049781018503955
2016-12-02,2191.949951171875,-0.009715712703308782,0.019428433340467118,14.119999885559082,0.13474619311766625
2016-12-09,2259.530029296875,0.030365303690182397,0.01656992956993635,11.75,-0.18373898337004718
2016-12-16,2258.070068359375,-0.0006463436146477855,0.01758128783681467,12.199999809265137,0.03758269551503761
2016-12-23,2263.7900390625,0.0025299207043691227,0.017285148581723843,11.4399995803833,-0.06431998683333581
2016-12-30,2238.830078125,-0.011086974233945493,0.01769966433330302,14.039999961853027,0.20479444660877447
2017-01-06,2276.97998046875,0.016896552101804352,0.011553305026865888,11.319999694824219,-0.21533935006459892
2017-01-13,2274.639892578125,-0.001028244081040538,0.011583157955914854,11.229999542236328,-0.00798231782826517
2017-01-20,2271.31005859375,-0.0014649675494284393,0.011674306762417855,11.539999961853027,0.027230529786543212
2017-01-27,2294.68994140625,0.010240949253856747,0.008976611765124707,10.579999923706055,-0.08685383855531793
2017-02-03,2297.419921875,0.0011889875772318986,0.005462840670142947,10.970000267028809,0.036198879409865915
2017-02-10,2316.10009765625,0.008098058656715748,0.005551191236474311,10.850000381469727,-0.010999183483903278
2017-02-17,2351.159912109375,0.015024007171105502,0.0057483289348176985,11.489999771118164,0.05731195679560581
2017-02-24,2367.340087890625,0.006858213076555815,0.005682350754658391,11.470000267028809,-0.0017421175186664087
2017-03-03,2383.1201171875,0.006643603632693731,0.003964202664451289,10.960000038146973,-0.04548266942147491
2017-03-10,2372.60009765625,-0.004424161311094652,0.007984234798759655,11.65999984741211,0.06191188283547348
2017-03-17,2378.25,0.0023784816995500503,0.00527864139822322,11.279999732971191,-0.03313294543876039
2017-03-24,2343.97998046875,-0.014514592181788372,0.009227786969828192,12.960000038146973,0.13883647147042197
2017-03-31,2362.719970703125,0.007963154421046729,0.009675363666903861,12.369999885559082,-0.04659351671466026
2017-04-07,2355.5400390625,-0.003043468214084032,0.009591417929102085,12.869999885559082,0.03962483556305951
2017-04-14,2328.949951171875,-0.011352515864966281,0.010042060036632059,15.960000038146973,0.21518658169585686
2017-04-21,2348.68994140625,0.008440199704263796,0.009518118353786863,14.630000114440918,-0.0870113715574453
2017-04-28,2384.199951171875,0.015005916852984864,0.011748483624320242,10.819999694824219,-0.3016779776408293
2017-05-05,2399.2900390625,0.006309258712225825,0.011261062191509458,10.569999694824219,-0.023376474203284453
2017-05-12,2390.89990234375,-0.003503053282336662,0.007663692256655054,10.399999618530273,-0.01621400154271998
2017-05-19,2381.72998046875,-0.0038427170696693326,0.009004370649305623,12.039999961853027,0.14642866724477693
2017-05-26,2415.820068359375,0.014211696100245667,0.008668343496657386,9.8100004196167,-0.2048321203606678
2017-06-02,2439.070068359375,0.009578044853408324,0.0091860050030665,9.75,-0.006135031341898179
2017-06-09,2431.77001953125,-0.0029974518408077563,0.009048764983197347,10.699999809265137,0.09297643863241631
2017-06-16,2433.14990234375,0.0005672787514136425,0.007936413697685352,10.380000114440918,-0.03036283487929301
2017-06-23,2438.300048828125,0.002114421149661668,0.005293666820743441,10.020000457763672,-0.03529774742116425
2017-06-30,2423.409912109375,-0.0061254922226571,0.0036935325411613777,11.180000305175781,0.1095433536818194
2017-07-07,2425.179931640625,0.0007301172781857442,0.003697129522994352,11.1899995803833,0.0008939898010407571
2017-07-14,2459.27001953125,0.013958845628734246,0.008344070365444283,9.510000228881836,-0.16267658419978567
2017-07-21,2472.5400390625,0.005381412259641674,0.008431068641735947,9.359999656677246,-0.015898646815070732
2017-07-28,2472.10009765625,-0.0001779467849010327,0.006466491288773211,10.289999961853027,0.09472729232905092
2017-08-04,2476.830078125,0.0019115169303198177,0.0062307831029686745,10.029999732971191,-0.025591970787937422
2017-08-11,2441.320068359375,-0.014440643651571635,0.008713227890940528,15.510000228881836,0.43590441659466467
2017-08-18,2425.550048828125,-0.006480581706045192,0.007352418246581845,14.260000228881836,-0.08402656090872733
2017-08-25,2443.050048828125,0.007188955764351529,0.009503202300583909,11.279999732971191,-0.23442720863962357
2017-09-01,2476.550048828125,0.013619203650415595,0.012750042161980474,10.130000114440918,-0.10752989283932601
2017-09-08,2461.429931640625,-0.0061240282473121535,0.009997347953906728,12.119999885559082,0.17935564164102855
2017-09-15,2500.22998046875,0.01564026573544421,0.009821628605978754,10.170000076293945,-0.17541475363651693
2017-09-22,2502.219970703125,0.0007956062964223747,0.010409347944129966,9.59000015258789,-0.05872131275583861
2017-09-29,2519.360107421875,0.006826617525465681,0.009236262166921607,9.510000228881836,-0.008377004181703498
2017-10-06,2549.330078125,0.011825666541539818,0.006426645652806238,9.649999618530273,0.014613975195562866
2017-10-13,2553.169921875,0.0015050835766228779,0.005150746959069844,9.609999656677246,-0.0041536885637244525
2017-10-20,2575.2099609375,0.008595375249110113,0.004317205588199389,9.970000267028809,0.03677642350034933
2017-10-27,2581.070068359375,0.0022729991046303065,0.004991968884295086,9.800000190734863,-0.01719820561771001
2017-11-03,2587.840087890625,0.002619516763823719,0.0032648033481412096,9.140000343322754,-0.06972198211054474
2017-11-10,2582.300048828125,-0.0021430913036690658,0.004409292774362607,11.289999961853027,0.21125695175401984
2017-11-17,2578.85009765625,-0.0013368925870375155,0.0024433381184831705,11.430000305175781,0.012324129723520101
2017-11-24,2602.419921875,0.009098150343445147,0.0051333378900059205,9.670000076293945,-0.16721318715130287
2017-12-01,2642.219970703125,0.015177710454205432,0.008394486927870596,11.430000305175781,0.16721318715130284
2017-12-08,2651.5,0.0035060557998552572,0.007127040518009277,9.579999923706055,-0.17656392048737057
2017-12-15,2675.81005859375,0.009126642553015272,0.004766788968965508,9.420000076293945,-0.016842487331475132
2017-12-22,2683.340087890625,0.0028101598374510447,0.005757404463742808,9.899999618530273,0.04969962192083134
2017-12-29,2673.610107421875,-0.0036326606796450384,0.005222102455824002,11.039999961853027,0.1089903187853596
2018-01-05,2743.14990234375,0.025677200206246344,0.012583382388775828,9.220000267028809,-0.1801499708631957
2018-01-12,2786.239990234375,0.015586153641050827,0.01309547466028459,10.15999984741211,0.09708336060143061
2018-01-19,2810.300048828125,0.008598243434415856,0.01231657642752922,11.270000457763672,0.10368594153773612
2018-01-26,2872.8701171875,0.022020314308120674,0.007512623258840824,11.079999923706055,-0.017002694236176084
2018-02-02,2762.1298828125,-0.039309492100227536,0.027899237592001115,17.309999465942383,0.44614266390216617
2018-02-09,2619.550048828125,-0.05299951285947418,0.03633905495671682,29.059999465942383,0.518078301428811
2018-02-16,2732.219970703125,0.042111888894057745,0.04623853703587017,19.459999084472656,-0.4010016100531479
2018-02-23,2747.300048828125,0.0055041741405507175,0.04343012352133194,16.489999771118164,-0.165606907019763
2018-03-02,2691.25,-0.020612859274174018,0.040284792119360355,19.59000015258789,0.17226511705405093
2018-03-09,2786.570068359375,0.034805703666899244,0.028780484331456833,14.640000343322754,-0.29126170776134674
2018-03-16,2752.010009765625,-0.01247991602936679,0.02455843080041606,15.800000190734863,0.0762524201205749
2018-03-23,2588.260009765625,-0.0613457182898889,0.03943921493134268,24.8700008392334,0.4536523394553738
2018-03-30,2640.8701171875,0.020122613655094428,0.04260721729644285,19.969999313354492,-0.2194311785162496
2018-04-06,2604.469970703125,-0.013879264336721764,0.03353981566217529,21.489999771118164,0.07335658695992635
2018-04-13,2656.300048828125,0.019705007062396,0.03845297867587097,17.40999984741211,-0.21054295498808276
2018-04-20,2670.139892578125,0.005196669838797594,0.01602438844417018,16.8799991607666,-0.030915305565524152
2018-04-27,2669.909912109375,-8.613420372609898e-05,0.013880844502121884,15.40999984741211,-0.09111280002004185
2018-05-04,2663.419921875,-0.0024337491360252902,0.009932892561987238,14.770000457763672,-0.042418511894060464
2018-05-11,2727.719970703125,0.02385510275293464,0.01191660706611922,12.649999618530273,-0.1549409425182698
2018-05-18,2712.969970703125,-0.0054221197295101775,0.01342993147521284,13.420000076293945,0.05908895221080926
2018-05-25,2721.330078125,0.0030767951500483342,0.013202037620600984,13.220000267028809,-0.015015282606237579
2018-06-01,2734.6201171875,0.004871769305937141,0.012351377823651272,13.460000038146973,0.017991472428289856
2018-06-08,2779.030029296875,0.01610942709100675,0.008856069454105667,12.180000305175781,-0.09992703971344727
2018-06-15,2779.659912109375,0.00022662995124228972,0.006960126832483345,11.979999542236328,-0.01655673286058805
2018-06-22,2754.8798828125,-0.008954744496251771,0.010423564390059216,13.770000457763672,0.13925379150746656
2018-06-29,2718.3701171875,-0.013341362868666799,0.013023873778049094,16.09000015258789,0.15570562450357867
2018-07-06,2759.820068359375,0.015133005899877714,0.01258583835933188,13.369999885559082,-0.1851845879333692
2018-07-13,2801.31005859375,0.014921700849027547,0.015218360291436283,12.180000305175781,-0.0932180952170881
2018-07-20,2801.830078125,0.00018561717895841906,0.013641819520676161,12.859999656677246,0.054326404775291354
2018-07-27,2818.820068359375,0.0060455789059447465,0.0072819826906912995,13.029999732971191,0.013132678530843702
2018-08-03,2840.35009765625,0.007608936483701606,0.00606426096899129,11.640000343322754,-0.11280689884499515
2018-08-10,2833.280029296875,-0.0024922569362920725,0.00477832490708542,13.15999984741211,0.12273444250397325
2018-08-17,2850.1298828125,0.005929504696959367,0.004574684594306717,12.640000343322754,-0.04031549842202526
2018-08-24,2874.68994140625,0.008580255807261987,0.005052649055817164,11.989999771118164,-0.05279346593029277
2018-08-31,2901.52001953125,0.009289922376467325,0.005409627774397916,12.859999656677246,0.07004874216249622
2018-09-07,2871.679931640625,-0.010337543781777953,0.0092491438809343,14.880000114440918,0.14589634498334283
2018-09-14,2904.97998046875,0.011529298314460017,0.010146816558599012,12.069999694824219,-0.20929502727025395
2018-09-21,2929.669921875,0.008463263157570112,0.010132313384516523,11.680000305175781,-0.032845006297469566
2018-09-28,2913.97998046875,-0.005369924403918694,0.010577679901943282,12.119999885559082,0.0369789676707042
2018-10-05,2885.570068359375,-0.009797359836994292,0.010385166756615867,14.819999694824219,0.20112062807693434
2018-10-12,2767.1298828125,-0.04191183814927116,0.021308667297393304,21.309999465942383,0.3631988217733812
2018-10-19,2767.780029296875,0.00023492577031559246,0.018917946001156666,19.889999389648438,-0.06895935886963654
2018-10-26,2658.68994140625,-0.040212067169601816,0.02135462296175181,24.15999984741211,0.1944813045713629
2018-11-02,2723.06005859375,0.023922771243904274,0.03217631826309732,19.510000228881836,-0.21377120038435657
2018-11-09,2781.010009765625,0.021057905098512807,0.029589080456673463,17.360000610351562,-0.11675842197583002
2018-11-16,2736.27001953125,-0.01621848834596599,0.03089233523134289,18.139999389648438,0.04395066664956302
2018-11-23,2632.56005859375,-0.03863890719339577,0.03026192034515988,21.520000457763672,0.1708633455248629
2018-11-30,2760.169921875,0.04733546468431722,0.038272185059415056,18.06999969482422,-0.17472966884952496
2018-12-07,2633.080078125,-0.04713795041466005,0.04270718692210452,23.229999542236328,0.2511914393610018
2018-12-14,2599.949951171875,-0.01266209802315306,0.04267331236609605,21.6299991607666,-0.07136332591114962
2018-12-21,2416.6201171875,-0.07312227713336905,0.05208502995607426,30.110000610351562,0.3307761615989116
2018-12-28,2485.739990234375,0.02820047985107634,0.04390437840689187,28.34000015258789,-0.060583123117645875
2019-01-04,2531.93994140625,0.01841538616626462,0.04567291912411644,21.3799991607666,-0.2818183733030233
2019-01-11,2596.260009765625,0.02508616749452901,0.04868289381713149,18.190000534057617,-0.16158384445371177
2019-01-18,2670.7099609375,0.028272388367691362,0.00463019069163174,17.799999237060547,-0.02167360745371585
2019-01-25,2664.760009765625,-0.0022303390970261367,0.013707253876997687,17.420000076293945,-0.02157943863223936
2019-02-01,2706.530029296875,0.01555338150231116,0.013710299599741885,16.139999389648438,-0.07631835077831207
2019-02-08,2707.8798828125,0.0004986152011035238,0.014183105832403928,15.720000267028809,-0.026366821038094304
2019-02-15,2775.60009765625,0.024700977581626978,0.01273146553221237,14.90999984741211,-0.05290168544490835
2019-02-22,2792.669921875,0.006131124256201798,0.010651378586861797,13.510000228881836,-0.09860194962894939
2019-03-01,2803.68994140625,0.003938286330376053,0.010839926887910753,13.569999694824219,0.004431282444005689
2019-03-08,2743.070068359375,-0.021858629758871834,0.019142974307242527,16.049999237060547,0.16784735068308154
2019-03-15,2822.47998046875,0.02853816812514859,0.020617110175639424,12.880000114440918,-0.2200330724794833
2019-03-22,2800.7099609375,-0.007742981661372355,0.021335607314875316,16.479999542236328,0.24647176714303154
2019-03-29,2834.39990234375,0.011957297596611242,0.022101949011428035,13.710000038146973,-0.18402200034776076
2019-04-05,2892.739990234375,0.02037390635908508,0.01556545846138956,12.819999694824219,-0.06711906866878205
2019-04-12,2907.409912109375,0.005058473799242462,0.011886733515598965,12.010000228881836,-0.06526677253836358
2019-04-19,2905.030029296875,-0.0008188929157063281,0.00912827462682753,12.09000015258789,0.006639022098204193
2019-04-26,2939.8798828125,0.011924996971923974,0.0091249684697179,12.729999542236328,0.051582699362173204
2019-05-03,2945.639892578125,0.0019573501829687544,0.005483139196563741,12.869999885559082,0.010937636106092604
2019-05-10,2881.39990234375,-0.022049821259407732,0.014291177670656996,16.040000915527344,0.22018664680016428
2019-05-17,2859.530029296875,-0.007618967345103139,0.014468092711045042,15.960000038146973,-0.005000065104307433
2019-05-24,2826.06005859375,-0.011773749715358757,0.009948629093575979,15.850000381469727,-0.006916070021043906
2019-05-31,2752.06005859375,-0.026533792742947645,0.008788462597306238,18.709999084472656,0.16588856696270277
2019-06-07,2873.340087890625,0.0431254033288479,0.03032353797518085,16.299999237060547,-0.13789303034686853
2019-06-14,2886.97998046875,0.0047358195062741195,0.030011517434544104,15.279999732971191,-0.06462029474394725
2019-06-21,2950.4599609375,0.021750110874492485,0.029413258037357424,15.399999618530273,0.007822718386154875
2019-06-28,2941.760009765625,-0.0029530321465882554,0.020438393843992687,15.079999923706055,-0.020998127128291903
2019-07-05,2990.409912109375,0.01640242734407817,0.011173596464059535,13.279999732971191,-0.12711023357983317
2019-07-12,3013.77001953125,0.00778132086542786,0.010794109937740772,12.390000343322754,-0.06936940058998048
2019-07-19,2976.610107421875,-0.012406688048744998,0.012553472518091476,14.449999809265137,0.15380467800808054
2019-07-26,3025.860107421875,0.016410278926185913,0.01359142154402262,12.15999984741211,-0.17254253736912195
2019-08-02,2932.050048828125,-0.03149353036161282,0.021436006778765854,17.610000610351562,0.37031509317781275
2019-08-09,2918.64990234375,-0.004580706591461322,0.019823528994285595,17.969999313354492,0.02023670541732253
2019-08-16,2888.679931640625,-0.010321520432723849,0.019696650615271927,18.469999313354492,0.027444094450078813
2019-08-23,2847.110107421875,-0.014495144272481376,0.011583650012676003,19.8700008392334,0.07306334176504109
2019-08-30,2926.4599609375,0.027489005661775454,0.019081935889074562,18.979999542236328,-0.04582532973636081
2019-09-06,2978.7099609375,0.017696819671872456,0.020669947380341457,15.0,-0.23533556796135904
2019-09-13,3007.389892578125,0.009582249474685695,0.01793761724942551,13.739999771118164,-0.08773893096607362
2019-09-20,2992.070068359375,-0.0051070788425777456,0.01378611605920498,15.319999694824219,0.1088478742562184
2019-09-27,2961.7900390625,-0.010171649928156964,0.012891077091994819,17.219999313354492,0.1169123147323448
2019-10-04,2952.010009765625,-0.003307530904682204,0.008407059183053707,17.040000915527344,-0.010507883995400934
2019-10-11,2970.27001953125,0.006166566774626049,0.006830051978795374,15.579999923706055,-0.08957553958361214
2019-10-18,2986.199951171875,0.005348795410051839,0.007747563813875056,14.25,-0.089231128831027
2019-10-25,3022.550048828125,0.012099202362615073,0.006347511658934251,12.649999618530273,-0.11909972169684037
2019-11-01,3066.909912109375,0.014569649285602832,0.004501591930728946,12.300000190734863,-0.028057907132548073
2019-11-08,3093.080078125,0.008496872075177837,0.004046202349688822,12.069999694824219,-0.01887626805965749
2019-11-15,3120.4599609375,0.00881303085047208,0.002886694331073789,12.050000190734863,-0.001658334060330441
2019-11-22,3110.2900390625,-0.0032644323416373554,0.007485347361429723,12.34000015258789,0.023781355077265674
2019-11-29,3140.97998046875,0.009818864927718185,0.006179437608205053,12.619999885559082,0.022436817202299737
2019-12-06,3145.909912109375,0.0015683216138172422,0.006204583483725407,13.619999885559082,0.07625644427410094
2019-12-13,3168.800048828125,0.007249814201662106,0.005859667249077285,12.630000114440918,-0.07546434689551108
2019-12-20,3221.219970703125,0.016407177956679665,0.006153628209619758,12.510000228881836,-0.009546602648708631
2019-12-27,3240.02001953125,0.0058193479615422945,0.006248652716190466,13.430000305175781,0.07096269048385484
2020-01-03,3234.85009765625,-0.0015969194377969198,0.00739041569550045,14.020000457763672,0.04299388099862009
2020-01-10,3265.35009765625,0.009384395224720446,0.007493714033221681,12.5600004196167,-0.10996771980817979
2020-01-17,3329.6201171875,0.019491234122442358,0.008765836811764165,12.100000381469727,-0.03731171031990628
2020-01-24,3295.469970703125,-0.010309429305739852,0.012972026886077176,14.5600004196167,0.18507258745924918
2020-01-31,3225.52001953125,-0.02145460564122785,0.01855149405890734,18.84000015258789,0.25770420565899416
2020-02-07,3327.7099609375,0.03119018438525534,0.0246971887417495,15.470000267028809,-0.19707959540131373
2020-02-14,3380.159912109375,0.015638651650275292,0.02399473834889672,13.680000305175781,-0.12296774734347285
2020-02-21,3337.75,-0.012626092362680055,0.024470966355922615,17.079999923706055,0.2219732493909898
2020-02-28,2954.219970703125,-0.1220622805812382,0.06915246204349162,40.11000061035156,0.8537175111053387
2020-03-06,2972.3701171875,0.006125007114764752,0.06364669124299417,41.939998626708984,0.04461429773068691
2020-03-13,2711.02001953125,-0.09203469877635535,0.06164587986537886,57.83000183105469,0.3212677111032485
2020-03-20,2304.919921875,-0.16227902025217159,0.07181024273464245,66.04000091552734,0.13275292908231223
2020-03-27,2541.469970703125,0.09769670746182875,0.11361494576405438,65.54000091552734,-0.007599975675497204
2020-04-03,2488.64990234375,-0.021002286720211944,0.11091055721952371,46.79999923706055,-0.33677747061817853
2020-04-10,2789.820068359375,0.11423674659145207,0.12801695330317017,41.66999816894531,-0.11610178512891194
